Username,PanelID,Date,Start,End,FeedPanelEnd,FeedTime,Duration,Size,ProcessSide,Area,HoleCount,GrooveCount,MillCount,WorkArea,PositioningEnd,PositioningTime
,AFA00004244A,2025/04/29,03:32:05,03:32:16,03:32:07,1.186,8.986,586 x 70 x 18.3,XY1,.041,2,0,0,Default,03:32:06,.936
,AFA00004244A,2025/04/29,03:32:23,03:32:33,03:32:25,.998,8.736,586 x 70 x 18.3,XY1,.041,2,0,0,Default,03:32:24,.936
,AFA00004244A,2025/04/29,03:33:04,03:33:15,03:33:06,1.061,8.674,586 x 70 x 18.3,XY1,.041,2,0,0,Default,03:33:05,.936
,AFA00004241A,2025/04/29,03:33:21,03:33:39,03:33:25,2.309,14.414,800 x 50 x 18.3,XY1,.040,4,0,0,Default,03:33:22,.811
,AFA00004241A,2025/04/29,03:33:43,03:33:59,03:33:45,1.186,13.291,800 x 50 x 18.3,XY1,.040,4,0,0,Default,03:33:44,.811
,AFA00004265A,2025/04/29,03:34:06,03:34:21,03:34:08,1.435,13.042,807.89 x 50 x 18.3,XY1,.040,4,0,0,Default,03:34:07,.952
,AFA00004265A,2025/04/29,03:34:27,03:34:42,03:34:29,.998,13.291,807.89 x 50 x 18.3,XY1,.040,4,0,0,Default,03:34:28,.811
,AFA00004265A,2025/04/29,03:34:47,03:35:02,03:34:49,.874,13.229,807.89 x 50 x 18.3,XY1,.040,4,0,0,Default,03:34:48,.811
,AFA00004265A,2025/04/29,03:35:08,03:35:25,03:35:12,3.245,13.042,807.89 x 50 x 18.3,XY1,.040,4,0,0,Default,03:35:09,.936
,AFA00004242A,2025/04/29,03:35:37,03:36:02,03:35:50,11.232,12.605,800 x 500 x 18.3,XY1,.400,8,0,0,Default,03:35:39,1.810
,AFA00004243A,2025/04/29,03:37:31,03:38:08,03:37:46,14.290,22.339,800 x 500 x 18.3,XY1,.400,16,0,0,Default,03:37:32,1.061
,LAT00025443A,2025/04/29,03:41:57,03:42:28,03:42:02,3.869,25.584,435 x 420 x 15.3,XY1,.183,10,1,0,Default,03:41:59,1.622
,GAV00042088A,2025/04/29,03:44:28,03:44:51,03:44:35,5.366,16.598,226 x 55.5 x 15.3,XY1,.013,6,0,0,Default,03:44:29,1.685
,GAV00042083A,2025/04/29,03:44:59,03:45:16,03:45:01,1.435,14.664,226 x 55.5 x 15.3,XY1,.013,6,0,0,Default,03:45:00,.811
,GAV00042087A,2025/04/29,03:46:48,03:47:07,03:46:51,1.622,16.286,226 x 55.5 x 15.3,XY1,.013,8,0,0,Default,03:46:49,.936
,GAV00042082A,2025/04/29,03:47:23,03:47:42,03:47:26,2.059,16.177,226 x 55.5 x 15.3,XY1,.013,8,0,0,Default,03:47:24,.811
,AFA00004188A,2025/04/29,03:47:47,03:48:12,03:47:55,6.614,17.722,120 x 50 x 18.3,XY1,.006,2,0,0,Default,03:47:48,1.061
,AFA00004187A,2025/04/29,03:48:19,03:48:39,03:48:22,1.934,17.472,120 x 50 x 18.3,XY1,.006,2,0,0,Default,03:48:20,1.061
,AFA00004188A,2025/04/29,03:48:44,03:49:06,03:48:48,3.058,17.659,120 x 50 x 18.3,XY1,.006,2,0,0,Default,03:48:45,.936
,AFA00004187A,2025/04/29,03:49:10,03:49:31,03:49:13,1.747,17.675,120 x 50 x 18.3,XY1,.006,2,0,0,Default,03:49:11,.936
,GAV00041965A,2025/04/29,03:52:36,03:52:49,03:52:41,3.619,7.940,717 x 70 x 15.3,XY1,.050,5,0,0,Default,03:52:37,.936
,SPFC,2025/04/29,04:04:50,04:05:32,04:05:00,9.173,32.074,197 x 150 x 18,XY1,.030,0,0,17,Default,04:04:51,.936
,truco 20 x 12,2025/04/29,04:17:30,04:18:13,04:17:41,9.859,31.574,197 x 150 x 18,XY1,.030,22,0,0,Default,04:17:31,1.186
,TRAV TRAS X,2025/04/29,04:19:31,04:20:23,04:19:45,13.104,38.002,329.4 x 150 x 15.3,XY1,.049,10,0,1,Default,04:19:32,1.123
,RDP FRONT,2025/04/29,04:21:01,04:21:25,04:21:05,2.371,20.779,360 x 150 x 15.3,XY1,.054,10,0,0,Default,04:21:02,1.123
,RDP LAT ESQ,2025/04/29,04:21:36,04:22:01,04:21:40,2.746,20.966,545.1 x 150 x 15.3,XY1,.082,10,0,0,Default,04:21:37,.998
,RDP LAT DIR,2025/04/29,04:22:16,04:22:41,04:22:20,2.870,20.904,545.1 x 150 x 15.3,XY1,.082,10,0,0,Default,04:22:17,.811
,TRAV FRONT,2025/04/29,04:23:46,04:24:05,04:23:48,1.435,16.973,329.4 x 70 x 15.3,XY1,.023,9,0,0,Default,04:23:47,.749
,TRAV SUP,2025/04/29,04:24:14,04:24:43,04:24:17,1.435,26.598,329.4 x 70 x 15.3,XY1,.023,12,0,0,Default,04:24:15,.936
,BASE,2025/04/29,04:25:04,04:26:00,04:25:09,3.619,50.606,644.7 x 329.4 x 15.3,XY1,.212,19,1,0,Default,04:25:06,1.498
,BASE,2025/04/29,04:26:35,04:26:49,04:26:41,4.243,7.940,644.7 x 329.4 x 15.3,XY1,.212,1,0,0,Default,04:26:37,1.264
,PRAT MOVEL,2025/04/29,04:27:38,04:28:17,04:27:59,20.842,17.550,533.55 x 329.4 x 15.3,XY1,.176,0,4,0,Default,04:27:39,1.076
,RDP TRAS,2025/04/29,04:29:40,04:30:10,04:29:47,5.803,23.213,329.4 x 150 x 15.3,XY1,.049,10,0,0,Default,04:29:41,1.498
,LAT ESQ,2025/04/29,04:30:34,04:32:40,04:32:12,96.221,28.267,715 x 644.7 x 15.3,XY1,.461,28,0,0,Default,04:30:36,1.997
,LAT DIR,2025/04/29,04:33:12,04:33:49,04:33:20,6.490,29.453,715 x 644.7 x 15.3,XY1,.461,25,0,0,Default,04:33:14,1.560
,PRAT MOVEL,2025/04/29,04:35:08,04:35:47,04:35:27,17.909,20.218,969.4 x 533.55 x 15.3,XY1,.517,0,4,0,Default,04:35:09,1.123
,PRAT MOVEL,2025/04/29,04:37:50,04:38:20,04:38:00,9.672,20.280,969 x 533 x 15.3,XY1,.516,0,4,0,Default,04:37:50,.749
,PORTA_DIR,2025/04/29,04:39:40,04:40:04,04:39:55,14.664,8.752,685 x 490.7 x 15.3,XY1,.336,2,0,0,Default,04:39:40,.686
,PORTA_DIR,2025/04/29,04:40:16,04:40:28,04:40:19,2.933,9.064,685 x 490.7 x 15.3,XY1,.336,2,0,0,Default,04:40:16,.827
,PORTA_ESQ,2025/04/29,04:40:51,04:41:04,04:40:56,4.118,8.315,685 x 490.7 x 15.3,XY1,.336,2,0,0,Default,04:40:52,1.186
,PORTA_ESQ,2025/04/29,04:41:24,04:41:35,04:41:27,2.371,8.112,685 x 490.7 x 15.3,XY1,.336,2,0,0,Default,04:41:25,.874
,RDP LAT ESQ,2025/04/29,04:42:45,04:43:09,04:42:48,1.872,21.091,545.1 x 150 x 15.3,XY1,.082,10,0,0,Default,04:42:46,1.700
,RDP LAT ESQ,2025/04/29,04:43:15,04:43:38,04:43:17,1.435,20.842,545.1 x 150 x 15.3,XY1,.082,10,0,0,Default,04:43:16,.811
,RDP LAT DIR,2025/04/29,04:43:45,04:44:15,04:43:54,8.611,20.795,545.1 x 150 x 15.3,XY1,.082,10,0,0,Default,04:43:45,.874
,RDP LAT DIR,2025/04/29,04:44:29,04:44:52,04:44:32,1.435,20.779,545.1 x 150 x 15.3,XY1,.082,10,0,0,Default,04:44:30,.998
,RDP FRONT,2025/04/29,04:45:10,04:45:34,04:45:14,3.494,20.093,1000 x 150 x 15.3,XY1,.150,10,0,0,Default,04:45:10,.952
,RDP FRONT,2025/04/29,04:45:40,04:46:02,04:45:43,2.122,19.094,1000 x 150 x 15.3,XY1,.150,10,0,0,Default,04:45:41,.811
,TRAV FRONT,2025/04/29,04:46:36,04:46:58,04:46:40,3.058,17.347,969.4 x 70 x 15.3,XY1,.068,9,0,0,Default,04:46:37,1.061
,TRAV FRONT,2025/04/29,04:47:04,04:47:25,04:47:07,2.184,17.160,969.4 x 70 x 15.3,XY1,.068,9,0,0,Default,04:47:05,.936
,TRAV SUP,2025/04/29,04:47:33,04:48:01,04:47:36,1.747,24.898,969.4 x 70 x 15.3,XY1,.068,12,0,0,Default,04:47:34,.811
,TRAV SUP,2025/04/29,04:48:06,04:48:34,04:48:09,1.435,24.898,969.4 x 70 x 15.3,XY1,.068,12,0,0,Default,04:48:07,.936
,RDP TRAS,2025/04/29,04:49:27,04:49:50,04:49:31,3.182,19.094,969.4 x 150 x 15.3,XY1,.145,10,0,0,Default,04:49:28,.827
,RDP TRAS,2025/04/29,04:49:57,04:50:21,04:50:01,3.245,20.030,969.4 x 150 x 15.3,XY1,.145,10,0,0,Default,04:49:58,.811
,TRAV TRAS X,2025/04/29,04:51:21,04:52:06,04:51:33,10.608,33.322,969.4 x 150 x 15.3,XY1,.145,10,0,1,Default,04:51:22,1.061
,TRAV TRAS X,2025/04/29,04:52:18,04:52:54,04:52:21,1.560,33.322,969.4 x 150 x 15.3,XY1,.145,10,0,1,Default,04:52:19,.936
,LAT ESQ,2025/04/29,04:53:32,04:54:48,04:54:20,46.738,28.033,715 x 644.7 x 15.3,XY1,.461,28,0,0,Default,04:53:34,2.059
,LAT ESQ,2025/04/29,04:54:59,04:55:30,04:55:02,1.560,28.454,715 x 644.7 x 15.3,XY1,.461,28,0,0,Default,04:55:00,1.498
,LAT DIR,2025/04/29,04:56:12,04:56:56,04:56:27,13.853,29.531,715 x 644.7 x 15.3,XY1,.461,25,0,0,Default,04:56:13,1.310
,LAT DIR,2025/04/29,04:57:10,04:57:42,04:57:13,1.123,29.780,715 x 644.7 x 15.3,XY1,.461,25,0,0,Default,04:57:11,1.685
,BASE X,2025/04/29,18:42:31,18:43:43,18:42:46,13.354,57.221,969.4 x 644.7 x 15.3,XY1,.625,20,1,0,Default,18:42:33,2.122
,BASE X,2025/04/29,18:44:30,18:45:31,18:44:34,1.498,57.034,969.4 x 644.7 x 15.3,XY1,.625,20,1,0,Default,18:44:32,1.747
,LAT DIR RDP,2025/04/29,18:56:40,18:57:07,18:56:47,4.680,19.843,427.9 x 123.7 x 18.3,XY1,.053,7,0,0,Default,18:56:42,1.872
,LAT ESQ RDP,2025/04/29,18:57:16,18:57:41,18:57:21,3.557,19.656,427.9 x 123.7 x 18.3,XY1,.053,7,0,0,Default,18:57:17,1.061
,RDP FRONT,2025/04/29,18:57:51,18:58:12,18:57:55,2.621,16.848,749 x 123.7 x 18.3,XY1,.093,7,0,0,Default,18:57:52,1.248
,BASE X,2025/04/29,18:58:30,18:59:08,18:58:42,10.421,25.834,750 x 446.7 x 18.3,XY1,.335,19,0,0,Default,18:58:32,1.560
,LAT DIR,2025/04/29,18:59:58,19:01:27,19:00:35,36.130,52.229,1790 x 253 x 15.3,XY1,.453,29,0,0,Default,18:59:59,1.498
,LAT ESQ,2025/04/29,19:02:18,19:03:38,19:02:55,35.506,42.869,1790 x 253 x 15.3,XY1,.453,29,0,0,Default,19:02:19,1.186
,TRAV RDP INF,2025/04/29,19:04:36,19:04:52,19:04:39,1.622,12.418,427.9 x 70 x 15.3,XY1,.030,12,0,0,Default,19:04:38,1.373
,TRAV RDP INF,2025/04/29,19:04:57,19:05:12,19:04:59,1.123,12.355,427.9 x 70 x 15.3,XY1,.030,12,0,0,Default,19:04:58,.874
,PAINEL TRAS,2025/04/29,19:06:23,19:07:38,19:07:06,39.749,32.198,1932 x 750 x 15.3,XY1,1.449,33,0,0,Default,19:06:26,2.496
,PAINEL TRAS,2025/04/29,19:08:30,19:09:08,19:08:51,19.843,16.349,1932 x 750 x 15.3,XY1,1.449,6,0,0,Default,19:08:32,1.076
,RDP FRONT,2025/04/29,19:11:52,19:12:22,19:12:04,9.048,18.782,600 x 150 x 15.3,XY1,.090,10,0,0,Default,19:11:55,2.371
,TRAV FRONT INT,2025/04/29,19:12:30,19:12:58,19:12:33,2.184,25.022,569.4 x 70 x 15.3,XY1,.040,15,0,0,Default,19:12:31,.936
,TRAV FRONT EXT,2025/04/29,19:13:06,19:13:19,19:13:08,1.248,11.669,569.4 x 70 x 15.3,XY1,.040,4,0,0,Default,19:13:07,.702
,RDP TRAS,2025/04/29,19:13:49,19:14:10,19:13:52,1.997,18.096,569.4 x 150 x 15.3,XY1,.085,10,0,0,Default,19:13:50,.936
,RDP LAT ESQ,2025/04/29,19:14:35,19:15:02,19:14:41,4.867,21.216,660.4 x 150 x 15.3,XY1,.099,10,0,0,Default,19:14:36,.936
,RDP LAT DIR,2025/04/29,19:15:26,19:15:53,19:15:31,4.555,21.278,660.4 x 150 x 15.3,XY1,.099,10,0,0,Default,19:15:27,1.061
,TRAV TRAS EXT,2025/04/29,19:16:56,19:17:31,19:17:02,5.242,28.548,569.4 x 100 x 15.3,XY1,.057,17,0,0,Default,19:16:57,.998
,TRAV TRAS INT,2025/04/29,19:17:54,19:18:12,19:17:58,3.058,13.978,569.4 x 100 x 15.3,XY1,.057,4,0,0,Default,19:17:55,.952
,BASE,2025/04/29,19:19:21,19:19:58,19:19:28,6.802,30.217,760 x 569.4 x 15.3,XY1,.433,19,0,0,Default,19:19:21,.577
,BASE,2025/04/29,19:20:14,19:20:27,19:20:19,4.243,7.051,760 x 569.4 x 15.3,XY1,.433,1,0,0,Default,19:20:15,.874
,PRAT MOVEL,2025/04/29,19:21:58,19:23:03,19:22:44,45.178,18.408,719 x 569.4 x 15.3,XY1,.409,0,4,0,Default,19:21:59,1.061
,LAT ESQ,2025/04/29,19:23:36,19:24:17,19:23:46,8.237,31.325,760 x 715 x 15.3,XY1,.543,27,0,0,Default,19:23:38,1.560
,LAT DIR,2025/04/29,19:26:37,19:27:22,19:26:48,8.424,34.008,760 x 715 x 15.3,XY1,.543,27,0,0,Default,19:26:39,1.997
,PRAT MOVEL,2025/04/29,19:28:56,19:29:54,19:29:34,37.128,20.030,919.4 x 647.85 x 15.3,XY1,.596,0,4,0,Default,19:28:57,.874
,PORTA_DIR,2025/04/29,19:31:01,19:31:33,19:31:25,22.838,8.112,684.55 x 464.8 x 15.3,XY1,.318,2,0,0,Default,19:31:02,1.248
,PORTA_ESQ,2025/04/29,19:32:12,19:32:24,19:32:15,1.934,8.190,684.55 x 464.8 x 15.3,XY1,.318,2,0,0,Default,19:32:13,1.388
,LAT ESQ,2025/04/29,19:34:24,19:34:56,19:34:28,4.118,27.768,715 x 759.55 x 15.3,XY1,.543,25,0,0,Default,19:34:24,.437
,LAT DIR,2025/04/29,19:35:24,19:36:15,19:35:47,22.214,27.643,715 x 759.55 x 15.3,XY1,.543,23,0,0,Default,19:35:25,.936
,TRAV TRAS X,2025/04/29,19:37:45,19:38:26,19:37:53,5.741,32.947,919.4 x 150 x 15.3,XY1,.138,10,0,1,Default,19:37:47,2.246
,RDP TRAS,2025/04/29,19:39:17,19:39:47,19:39:28,9.797,19.344,919.4 x 149.55 x 15.3,XY1,.137,10,0,0,Default,19:39:18,1.186
,RDP FRONT,2025/04/29,19:40:19,19:40:41,19:40:22,1.934,18.907,949.1 x 149.1 x 15.3,XY1,.142,10,0,0,Default,19:40:20,.936
,RDP LAT DIR,2025/04/29,19:41:08,19:41:32,19:41:11,2.309,21.029,660.4 x 149 x 15.3,XY1,.098,10,0,0,Default,19:41:09,1.061
,RDP LAT ESQ,2025/04/29,19:41:56,19:42:29,19:42:08,11.045,21.091,660.4 x 149 x 15.3,XY1,.098,10,0,0,Default,19:41:57,.936
,TRAV SUP,2025/04/29,19:43:23,19:43:51,19:43:26,1.997,24.149,919.4 x 70 x 15.3,XY1,.064,12,0,0,Default,19:43:24,1.123
,TRAV FRONT,2025/04/29,19:44:05,19:44:26,19:44:08,1.934,18.034,919.4 x 70 x 15.3,XY1,.064,9,0,0,Default,19:44:06,.936
,BASE X,2025/04/29,19:44:57,19:46:12,19:45:10,10.982,61.963,919.4 x 759.55 x 15.3,XY1,.698,20,1,0,Default,19:44:59,2.496
,PRAT INF X,2025/04/29,20:22:18,20:22:43,20:22:31,12.293,12.418,869.4 x 400 x 25.3,XY1,.348,0,2,0,Default,20:22:19,.702
,PRAT INF X,2025/04/29,20:23:27,20:23:52,20:23:37,9.859,14.352,869.4 x 400 x 25.3,XY1,.348,0,2,0,Default,20:23:27,.764
,PRAT INF X,2025/04/29,20:24:35,20:25:01,20:24:48,12.106,12.792,869.4 x 400 x 25.3,XY1,.348,0,2,0,Default,20:24:36,.811
,PRAT CENT X,2025/04/29,20:26:19,20:26:58,20:26:37,17.285,20.779,869.4 x 375 x 25.3,XY1,.326,0,2,0,Default,20:26:20,.874
,PRAT CENT X,2025/04/29,20:27:32,20:27:50,20:27:37,4.118,13.104,869.4 x 375 x 25.3,XY1,.326,0,2,0,Default,20:27:33,.874
,PRAT CENT X,2025/04/29,20:27:50,20:28:58,20:28:46,54.475,12.667,869.4 x 375 x 25.3,XY1,.326,0,2,0,Default,20:27:51,1.326
,PRAT SUP M X,2025/04/29,20:30:32,20:30:50,20:30:37,4.056,12.730,869.4 x 325.01 x 25.3,XY1,.283,0,2,0,Default,20:30:33,.936
,PRAT SUP M X,2025/04/29,20:30:50,20:31:35,20:31:20,28.579,14.976,869.4 x 325.01 x 25.3,XY1,.283,0,2,0,Default,20:30:51,1.123
,PRAT SUP M X,2025/04/29,20:31:35,20:32:28,20:32:16,40.061,12.667,869.4 x 325.01 x 25.3,XY1,.283,0,2,0,Default,20:31:36,1.123
,PRAT SUP X,2025/04/29,20:33:30,20:33:55,20:33:44,13.541,11.294,869.4 x 350.01 x 25.3,XY1,.304,0,2,0,Default,20:33:31,.827
,PRAT SUP X,2025/04/29,20:34:13,20:34:29,20:34:17,3.058,12.293,869.4 x 350.01 x 25.3,XY1,.304,0,2,0,Default,20:34:14,.640
,PRAT SUP X,2025/04/29,20:34:29,20:35:18,20:35:06,35.443,12.293,869.4 x 350.01 x 25.3,XY1,.304,0,2,0,Default,20:34:30,1.342
,PRAT SUP X,2025/04/29,20:35:18,20:36:02,20:35:49,30.014,12.480,869.4 x 350.01 x 25.3,XY1,.304,0,2,0,Default,20:35:19,1.310
,PRA00013342A,2025/04/29,20:46:32,20:46:52,20:46:38,4.118,13.978,809 x 336.5 x 15.3,XY1,.272,4,0,0,Default,20:46:34,1.388
,BASE PONTA X,2025/04/29,20:54:01,20:54:30,20:54:09,7.301,20.530,593.4 x 261.7 x 18.3,XY1,.155,12,0,0,Default,20:54:02,1.061
,BASE PONTA X,2025/04/29,20:54:42,20:55:05,20:54:45,2.184,20.608,593.4 x 261.7 x 18.3,XY1,.155,12,0,0,Default,20:54:43,.499
,Default,2025/04/29,20:59:40,20:59:56,20:59:45,2.933,11.045,376 x 179 x 18,XY1,.067,2,0,0,Default,20:59:42,1.248
,BASE CENTRO X,2025/04/29,21:00:25,21:00:48,21:00:33,6.989,14.726,960 x 305.85 x 18.3,XY1,.294,7,0,0,Default,21:00:26,1.123
,BASE CENTRO X,2025/04/29,21:00:48,21:01:51,21:01:39,49.483,12.418,960 x 305.85 x 18.3,XY1,.294,7,0,0,Default,21:00:49,1.466
,BASE ANGULAR X,2025/04/29,21:05:36,21:06:04,21:05:47,8.736,16.786,619.4 x 483.7854 x 18.3,XY1,.300,4,0,0,Default,21:05:38,1.685
,ROD00004860A,2025/04/29,21:07:58,21:08:12,21:08:01,1.934,11.232,559.5 x 80 x 18.3,XY1,.045,4,0,0,Default,21:07:59,.515
,ROD00004860A,2025/04/29,21:08:22,21:08:36,21:08:24,1.997,11.482,559.5 x 80 x 18.3,XY1,.045,4,0,0,Default,21:08:22,.562
,ROD00004860A,2025/04/29,21:08:38,21:08:52,21:08:40,1.685,11.294,559.5 x 80 x 18.3,XY1,.045,4,0,0,Default,21:08:39,.686
,ROD00004860A,2025/04/29,21:08:55,21:09:08,21:08:57,.749,11.482,559.5 x 80 x 18.3,XY1,.045,4,0,0,Default,21:08:56,.811
,ROD00004855A,2025/04/29,21:09:17,21:09:31,21:09:19,1.373,11.606,559.5 x 80 x 18.3,XY1,.045,4,0,0,Default,21:09:18,.624
,ROD00004855A,2025/04/29,21:09:37,21:09:50,21:09:38,.624,11.606,559.5 x 80 x 18.3,XY1,.045,4,0,0,Default,21:09:38,.811
,ROD00004855A,2025/04/29,21:09:58,21:10:11,21:09:59,.936,11.357,559.5 x 80 x 18.3,XY1,.045,4,0,0,Default,21:09:58,.624
,ROD00004855A,2025/04/29,21:10:18,21:10:31,21:10:20,.686,11.497,559.5 x 80 x 18.3,XY1,.045,4,0,0,Default,21:10:19,1.123
,ROD00004850A,2025/04/29,21:10:39,21:10:52,21:10:40,.624,11.482,559.5 x 80 x 18.3,XY1,.045,4,0,0,Default,21:10:39,.811
,ROD00004850A,2025/04/29,21:10:57,21:11:10,21:10:59,1.061,11.357,559.5 x 80 x 18.3,XY1,.045,4,0,0,Default,21:10:58,.952
,ROD00004850A,2025/04/29,21:11:16,21:11:29,21:11:18,1.061,11.669,559.5 x 80 x 18.3,XY1,.045,4,0,0,Default,21:11:17,.936
,ROD00004850A,2025/04/29,21:11:34,21:11:48,21:11:36,1.310,11.560,559.5 x 80 x 18.3,XY1,.045,4,0,0,Default,21:11:35,.936
,TRA00018588A,2025/04/29,21:12:05,21:12:17,21:12:07,1.560,9.859,927 x 70 x 18.3,XY1,.065,2,0,0,Default,21:12:06,.874
,TRA00018585A,2025/04/29,21:12:27,21:12:40,21:12:30,1.310,9.937,927 x 70 x 18.3,XY1,.065,2,0,0,Default,21:12:28,.936
,TRA00018591A,2025/04/29,21:12:50,21:13:02,21:12:53,1.373,9.734,927 x 70 x 18.3,XY1,.065,2,0,0,Default,21:12:51,.874
,RDP INT,2025/04/29,21:15:25,21:15:56,21:15:28,2.558,27.518,556.8 x 123.7 x 18.3,XY1,.069,15,0,0,Default,21:15:26,.998
,RDP INT,2025/04/29,21:16:02,21:16:34,21:16:04,1.123,29.344,556.8 x 123.7 x 18.3,XY1,.069,15,0,0,Default,21:16:03,.936
,RDP FRONT CENT,2025/04/29,21:19:13,21:19:34,21:19:17,2.746,17.098,960 x 123.7 x 18.3,XY1,.119,7,0,0,Default,21:19:14,1.061
,RDP FRONT CENT,2025/04/29,21:19:41,21:20:01,21:19:44,1.373,17.098,960 x 123.7 x 18.3,XY1,.119,7,0,0,Default,21:19:42,1.310
,LATERAL ESQ RDP PONTA,2025/04/29,21:21:28,21:21:57,21:21:34,5.554,22.838,242.9 x 123.7 x 18.3,XY1,.030,8,0,0,Default,21:21:28,.374
,LATERAL ESQ RDP PONTA,2025/04/29,21:22:03,21:22:30,21:22:07,2.995,23.104,242.9 x 123.7 x 18.3,XY1,.030,8,0,0,Default,21:22:04,1.123
,LATERAL DIR RDP PONTA,2025/04/29,21:22:37,21:23:05,21:22:40,2.059,24.710,242.9 x 123.7 x 18.3,XY1,.030,8,0,0,Default,21:22:38,.811
,LATERAL DIR RDP PONTA,2025/04/29,21:23:11,21:23:38,21:23:13,1.560,24.539,242.9 x 123.7 x 18.3,XY1,.030,8,0,0,Default,21:23:12,.811
,LATERAL DIR RDP CENTRO,2025/04/29,21:24:39,21:25:05,21:24:43,3.245,21.653,593.4 x 123.7 x 18.3,XY1,.073,8,0,0,Default,21:24:40,.499
,RODAPE FRONTAL PONTA,2025/04/29,21:25:46,21:26:06,21:25:50,3.182,15.288,593.4 x 123.7 x 18.3,XY1,.073,7,0,0,Default,21:25:47,.936
,LATERAL ESQ RDP CENTRO,2025/04/29,21:26:37,21:27:02,21:26:40,1.622,21.606,592.4 x 123.7 x 18.3,XY1,.073,8,0,0,Default,21:26:38,.936
,RODAPE FRONTAL PONTA,2025/04/29,21:27:20,21:27:41,21:27:23,2.184,17.160,593.4 x 123.7 x 18.3,XY1,.073,7,0,0,Default,21:27:21,.952
,TRAV RDP INF,2025/04/29,21:28:43,21:29:02,21:28:46,2.808,15.662,224.6 x 70 x 15.3,XY1,.016,12,0,0,Default,21:28:44,1.061
,TRAV RDP INF,2025/04/29,21:29:06,21:29:22,21:29:08,.811,13.728,224.6 x 70 x 15.3,XY1,.016,12,0,0,Default,21:29:07,1.014
,TRAV RDP INF,2025/04/29,21:29:25,21:29:41,21:29:27,1.123,13.478,224.6 x 70 x 15.3,XY1,.016,12,0,0,Default,21:29:26,.936
,TRAV RDP INF,2025/04/29,21:29:45,21:30:01,21:29:47,1.373,13.666,224.6 x 70 x 15.3,XY1,.016,12,0,0,Default,21:29:46,.874
,LAT ESQ Y,2025/04/29,21:34:12,21:35:15,21:34:26,12.355,48.937,1200 x 150 x 18.3,XY1,.180,29,0,0,Default,21:34:14,1.139
,LAT ESQ Y,2025/04/29,21:35:35,21:36:28,21:35:39,2.496,48.797,1200 x 150 x 18.3,XY1,.180,29,0,0,Default,21:35:36,1.498
,LAT DIR Y,2025/04/29,21:36:48,21:37:49,21:36:51,1.810,57.486,1200 x 150 x 18.3,XY1,.180,29,0,0,Default,21:36:49,1.498
,LAT DIR Y,2025/04/29,21:38:12,21:39:13,21:38:15,2.371,57.424,1200 x 150 x 18.3,XY1,.180,29,0,0,Default,21:38:13,1.310
,PAINEL PONTA Y,2025/04/29,21:40:19,21:42:37,21:41:29,67.205,67.969,1200 x 593.4 x 18.3,XY1,.712,60,0,0,Default,21:40:21,1.950
,PAINEL PONTA Y,2025/04/29,21:43:38,21:44:50,21:43:42,2.496,67.829,1200 x 593.4 x 18.3,XY1,.712,60,0,0,Default,21:43:40,1.622
,PAIN CENT Y,2025/04/29,21:46:34,21:47:37,21:46:52,16.598,44.866,1200 x 960 x 18.3,XY1,1.152,40,0,0,Default,21:46:35,1.872
,BASE X,2025/04/29,21:56:04,21:57:17,21:56:49,43.930,27.893,969.4 x 647.7 x 18.3,XY1,.628,15,0,0,Default,21:56:05,1.747
,RDP FRENTE,2025/04/29,21:58:01,22:00:00,21:59:51,107.515,9.734,1000 x 100 x 15.3,XY1,.100,4,0,0,Default,21:58:03,2.059
,RDP TRAS,2025/04/29,22:00:37,22:01:07,22:00:41,2.621,26.208,969.4 x 240 x 15.3,XY1,.233,14,0,0,Default,22:00:38,1.186
,LAT ESQ,2025/04/29,22:02:17,22:03:13,22:02:45,25.771,27.768,912 x 681.7 x 15.3,XY1,.622,25,0,0,Default,22:02:19,1.934
,LAT DIR,2025/04/29,22:04:12,22:04:47,22:04:18,3.931,28.642,912 x 681.7 x 15.3,XY1,.622,25,0,0,Default,22:04:14,1.498
,TRAV INT,2025/04/29,22:05:49,22:06:19,22:06:04,12.355,14.851,969.4 x 46 x 15.3,XY1,.045,9,0,0,Default,22:05:51,2.184
,TRAV FRONT,2025/04/29,22:06:42,22:07:18,22:06:59,16.661,18.424,969.4 x 70 x 15.3,XY1,.068,9,0,0,Default,22:06:43,1.014
,TRAV SUP FRONT,2025/04/29,22:07:33,22:08:02,22:07:38,3.619,24.024,969.4 x 70 x 15.3,XY1,.068,11,0,0,Default,22:07:34,.811
,TRAV SUP TRAS,2025/04/29,22:08:17,22:08:47,22:08:22,4.618,24.960,969.4 x 70 x 15.3,XY1,.068,11,0,0,Default,22:08:18,1.061
,PRAT MOV,2025/04/29,22:10:05,22:11:12,22:10:53,46.301,18.985,969.4 x 630 x 25.3,XY1,.611,0,4,0,Default,22:10:07,2.059
,PRAT MOV,2025/04/29,22:14:08,22:16:42,22:16:24,134.285,17.909,630 x 359.4 x 25.3,XY1,.226,0,4,0,Default,22:14:09,1.310
,PAINEL FRONT,2025/04/29,22:17:45,22:18:09,22:17:55,8.299,13.790,812 x 390 x 18.3,XY1,.317,9,0,0,Default,22:17:46,1.373
,PAINEL FRONT,2025/04/29,22:18:55,22:19:08,22:18:59,3.619,8.736,812 x 390 x 18.3,XY1,.317,3,0,0,Default,22:18:56,.936
